name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Manchester,2022-07-15T21:00:00,22.7,22.7,7.5,37.77,0,4.8,,0,0,15.4,9.1,86.2,1020.3,49.5,24.1,135.7,0.5,1,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-15T22:00:00,21.6,21.6,7.9,41.31,0,4.8,,0,0,18.7,9.4,69.3,1020,24.3,24.1,40,0.1,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-15T23:00:00,20.5,20.5,8,44.42,0,4.8,,0,0,22.7,9.7,70.4,1020,49.5,24.1,26.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-16T00:00:00,19.5,19.5,8.1,47.78,0,4.8,,0,0,26.6,10.1,71.6,1020,74.8,24.1,13.3,0,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-16T01:00:00,18.5,18.5,8.3,51.43,0,4.8,,0,0,30.6,10.4,72.7,1020,100,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-16T02:00:00,17.7,17.7,8.4,54.59,0,9.5,,0,0,27.2,10.2,65.8,1019.7,100,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-16T03:00:00,17,17,8.7,57.96,0,9.5,,0,0,23.9,10,58.8,1019.3,100,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-16T04:00:00,16.3,16.3,8.9,61.55,0,9.5,,0,0,20.5,9.7,51.9,1019,100,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-16T05:00:00,16.9,16.9,9,59.53,0,9.5,,0,0,30.2,11.4,64.2,1018,90.9,19.8,10,0,0,10,Overcast,cloudy,
Manchester,2022-07-16T06:00:00,17.6,17.6,9.1,57.59,0,9.5,,0,0,40,13.1,76.4,1017,81.9,15.4,20,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T07:00:00,18.3,18.3,9.3,55.72,0.2,9.5,rain,0,0,49.7,14.8,88.7,1016,72.8,11.1,30,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T08:00:00,20.1,20.1,9.4,50.26,0,0,,0,0,52.1,18.5,91,1015,76.4,15.4,157.3,0.6,2,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T09:00:00,21.9,21.9,9.5,45.4,0,0,,0,0,54.5,22.2,93.3,1014,80,19.8,284.7,1,3,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T10:00:00,23.7,23.7,9.7,41.07,0.2,0,rain,0,0,56.9,25.9,95.6,1013,83.6,24.1,412,1.5,4,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T11:00:00,26,26,9.2,34.77,0,0,,0,0,55.4,25.9,104.6,1012,89.1,24.1,496.3,1.8,5,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T12:00:00,28.3,27.3,8.8,29.51,0,0,,0,0,54,25.9,113.7,1011,94.5,24.1,580.7,2.1,6,10,Overcast,cloudy,
Manchester,2022-07-16T13:00:00,30.6,28.9,8.4,25.09,0,0,,0,0,52.6,25.9,122.7,1010,100,24.1,665,2.4,7,10,Overcast,cloudy,
Manchester,2022-07-16T14:00:00,29.6,28.3,9.8,29.15,0,4.8,,0,0,49,24.5,134.5,1009.3,100,22.5,532.3,1.9,5,10,Overcast,cloudy,
Manchester,2022-07-16T15:00:00,28.6,27.8,11.2,33.84,0,4.8,,0,0,45.4,23,146.2,1008.7,100,20.8,399.7,1.5,4,10,Overcast,cloudy,
Manchester,2022-07-16T16:00:00,27.7,27.3,12.6,39.26,0.3,4.8,rain,0,0,41.8,21.6,158,1008,100,19.2,267,1,3,10,Overcast,cloudy,
Manchester,2022-07-16T17:00:00,27.5,27.2,12.4,39.23,0,4.8,,0,0,37,20.3,173.5,1007.7,67.5,20.8,307.3,1.1,3,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T18:00:00,27.4,27.1,12.3,39.19,0,4.8,,0,0,32.2,19,189,1007.3,34.9,22.5,347.7,1.3,3,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-16T19:00:00,27.3,27,12.2,39.15,0.2,4.8,rain,0,0,27.4,17.6,204.5,1007,2.4,24.1,388,1.4,4,3,Clear,clear-day,
Manchester,2022-07-16T20:00:00,24.2,24.2,12.3,47.48,0,0,,0,0,23,14.4,239,1007.7,1.6,24.1,289.3,1,3,10,Clear,clear-day,
Manchester,2022-07-16T21:00:00,21.1,21.1,12.5,57.82,0,0,,0,0,18.7,11.2,273.6,1008.3,0.9,24.1,190.7,0.7,2,10,Clear,clear-day,
Manchester,2022-07-16T22:00:00,18.1,18.1,12.7,70.72,0,0,,0,0,14.4,7.9,308.1,1009,0.1,24.1,92,0.3,0,10,Clear,clear-night,
Manchester,2022-07-16T23:00:00,17.5,17.5,12.4,72.02,0,0,,0,0,13.1,7.4,280.8,1009,17.9,24.1,61.3,0.2,0,10,Clear,clear-night,
Manchester,2022-07-17T00:00:00,17,17,12.2,73.36,0,0,,0,0,11.8,7,253.5,1009,35.6,24.1,30.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T01:00:00,16.5,16.5,12,74.73,0,0,,0,0,10.4,6.5,226.2,1009,53.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T02:00:00,16,16,11.7,75.48,0,0,,0,0,18.1,8.8,223.5,1009,56.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T03:00:00,15.6,15.6,11.4,76.25,0,0,,0,0,25.8,11,220.9,1009,59.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T04:00:00,15.2,15.2,11.2,77.02,0,0,,0,0,33.5,13.3,218.2,1009,63.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T05:00:00,15.6,15.6,11.1,74.9,0,0,,0,0,31.9,13.8,222.1,1009.3,43.8,24.1,16.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-17T06:00:00,16,16,11.1,72.85,0,0,,0,0,30.4,14.3,226.1,1009.7,24.5,24.1,32.7,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-17T07:00:00,16.4,16.4,11.1,70.86,0,0,,0,0,28.8,14.8,230,1010,5.1,24.1,49,0.2,0,10,Clear,clear-day,
Manchester,2022-07-17T08:00:00,17.7,17.7,11.2,65.55,0,0,,0,0,31,17.5,241.4,1010.7,10.9,24.1,158.7,0.6,2,10,Clear,clear-day,
Manchester,2022-07-17T09:00:00,19,19,11.3,60.7,0,0,,0,0,33.1,20.3,252.7,1011.3,16.8,24.1,268.3,1,3,10,Clear,clear-day,
Manchester,2022-07-17T10:00:00,20.4,20.4,11.4,56.25,0,0,,0,0,35.3,23,264.1,1012,22.6,24.1,378,1.4,4,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-17T11:00:00,21.3,21.3,10.6,50.59,0,0,,0,0,35.6,23,266.8,1012.7,48.4,24.1,497,1.8,5,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-17T12:00:00,22.2,22.2,9.9,45.5,0,0,,0,0,36,23,269.6,1013.3,74.2,24.1,616,2.2,6,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-17T13:00:00,23.2,23.2,9.2,40.93,0,0,,0,0,36.4,23,272.3,1014,100,24.1,735,2.6,7,10,Overcast,cloudy,
Manchester,2022-07-17T14:00:00,23.3,23.3,10.4,44.01,0,14.3,,0,0,33.5,22.3,277.3,1014.3,100,24.1,726.3,2.6,7,10,Overcast,cloudy,
Manchester,2022-07-17T15:00:00,23.5,23.5,11.6,47.29,0,14.3,,0,0,30.6,21.6,282.3,1014.7,99.9,24.1,717.7,2.6,7,10,Overcast,cloudy,
Manchester,2022-07-17T16:00:00,23.7,23.7,12.9,50.77,0,14.3,,0,0,27.7,20.9,287.3,1015,99.9,24.1,709,2.6,7,10,Overcast,cloudy,
Manchester,2022-07-17T17:00:00,22.6,22.6,13.3,55.7,0,14.3,,0,0,25.4,18.1,289.7,1015.3,96.8,24.1,532.3,1.9,5,10,Overcast,cloudy,
Manchester,2022-07-17T18:00:00,21.5,21.5,13.7,61.13,0,14.3,,0,0,23.2,15.4,292.1,1015.7,93.6,24.1,355.7,1.3,4,10,Overcast,cloudy,
Manchester,2022-07-17T19:00:00,20.4,20.4,14.1,67.13,0,14.3,,0,0,20.9,12.6,294.5,1016,90.5,24.1,179,0.6,2,10,Overcast,cloudy,
Manchester,2022-07-17T20:00:00,20,20,14.4,70.17,0,4.8,,0,0,20,11.6,274.7,1016.3,93.7,24.1,127,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-17T21:00:00,19.6,19.6,14.7,73.34,0,4.8,,0,0,19.2,10.7,255,1016.7,96.8,24.1,75,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-17T22:00:00,19.3,19.3,15.1,76.66,0.1,4.8,rain,0,0,18.4,9.7,235.2,1017,100,24.1,23,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-17T23:00:00,18.6,18.6,15.2,80.61,0,4.8,,0,0,18.1,9.4,224,1016.7,97.1,24.1,15.3,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T00:00:00,17.9,17.9,15.3,84.77,0,4.8,,0,0,17.9,9,212.7,1016.3,94.3,24.1,7.7,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T01:00:00,17.3,17.3,15.5,89.17,0.1,4.8,rain,0,0,17.6,8.6,201.5,1016,91.4,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-18T02:00:00,16.7,16.7,15.3,91.84,0,9.5,,0,0,20.5,9.7,199.9,1015.3,94.3,17.3,0,,0,10,Overcast,cloudy,
Manchester,2022-07-18T03:00:00,16.1,16.1,15.2,94.6,0,9.5,,0,0,23.4,10.8,198.2,1014.7,97.1,10.4,0,,0,10,Overcast,cloudy,
Manchester,2022-07-18T04:00:00,15.5,15.5,15.1,97.46,2.3,9.5,rain,0,0,26.3,11.9,196.6,1014,100,3.6,0,,0,10,Overcast,cloudy,
Manchester,2022-07-18T05:00:00,15.4,15.4,15,97.88,0,9.5,,0,0,25.7,11.4,191.2,1013.7,100,3.3,0.3,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T06:00:00,15.3,15.3,15,98.3,0,9.5,,0,0,25.1,10.9,185.9,1013.3,100,2.9,0.7,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T07:00:00,15.2,15.2,15,98.72,10.7,9.5,rain,0,0,24.5,10.4,180.5,1013,100,2.6,1,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T08:00:00,15.4,15.4,15.2,98.72,0,14.3,,0,0,25.2,10.4,180.8,1012.3,100,3.9,5,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T09:00:00,15.6,15.6,15.4,98.73,0,14.3,,0,0,25.9,10.4,181,1011.7,100,5.2,9,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T10:00:00,15.8,15.8,15.6,98.73,6.8,14.3,rain,0,0,26.6,10.4,181.3,1011,100,6.5,13,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T11:00:00,15.9,15.9,15.8,98.73,0,14.3,,0,0,27.8,11.6,183.1,1010.3,100,6,30.7,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T12:00:00,16.2,16.2,16,98.73,0,14.3,,0,0,29,12.8,184.8,1009.7,100,5.4,48.3,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T13:00:00,16.4,16.4,16.2,98.73,3,14.3,rain,0,0,30.2,14,186.6,1009,100,4.9,66,0.2,1,10,Overcast,cloudy,
Manchester,2022-07-18T14:00:00,16.4,16.4,16.1,98.11,0,0,,0,0,33,15.8,205.8,1008.3,100,8.2,52.3,0.2,1,10,Overcast,cloudy,
Manchester,2022-07-18T15:00:00,16.4,16.4,16,97.48,0,0,,0,0,35.8,17.6,224.9,1007.7,100,11.5,38.7,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T16:00:00,16.5,16.5,16,96.86,4.3,0,rain,0,0,38.5,19.4,244.1,1007,100,14.8,25,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T17:00:00,16.2,16.2,15.7,97.06,0,0,,0,0,40.8,20.2,251,1007,100,11.7,29.3,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T18:00:00,15.9,15.9,15.4,97.26,0,0,,0,0,43.1,20.9,257.9,1007,100,8.5,33.7,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T19:00:00,15.6,15.6,15.2,97.47,0.4,0,rain,0,0,45.4,21.6,264.8,1007,100,5.4,38,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T20:00:00,15.4,15.4,15,97.46,0,9.5,,0,0,42.1,19.6,266.1,1007.3,100,6.1,27.3,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-18T21:00:00,15.2,15.2,14.8,97.46,0,9.5,,0,0,38.9,17.5,267.4,1007.7,100,6.8,16.7,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T22:00:00,15,15,14.6,97.45,0.2,9.5,rain,0,0,35.6,15.5,268.7,1008,100,7.5,6,0,0,10,Overcast,cloudy,
Manchester,2022-07-18T23:00:00,15,15,14.5,97.25,0,9.5,,0,0,33.4,14.6,270.4,1008.7,99.7,11.6,4,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T00:00:00,15,15,14.5,97.04,0,9.5,,0,0,31.1,13.8,272.1,1009.3,99.5,15.7,2,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T01:00:00,15,15,14.5,96.83,0.1,9.5,rain,0,0,28.8,13,273.8,1010,99.2,19.8,0,,0,10,Overcast,cloudy,
Manchester,2022-07-19T02:00:00,14.9,14.9,14.5,97.24,0,4.8,,0,0,26.2,11,257.4,1010,99.5,15.3,0,,0,10,Overcast,cloudy,
Manchester,2022-07-19T03:00:00,14.9,14.9,14.5,97.66,0,4.8,,0,0,23.5,9.1,240.9,1010,99.7,10.7,0,,0,10,Overcast,cloudy,
Manchester,2022-07-19T04:00:00,14.9,14.9,14.6,98.08,0,4.8,,0,0,20.9,7.2,224.5,1010,100,6.2,0,,0,10,Overcast,cloudy,
Manchester,2022-07-19T05:00:00,14.9,14.9,14.6,97.66,0,4.8,,0,0,20,7.2,225.9,1010,100,11.1,3.7,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T06:00:00,15,15,14.6,97.25,0,4.8,,0,0,19.2,7.2,227.4,1010,100,15.9,7.3,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T07:00:00,15.1,15.1,14.6,96.83,0,4.8,rain,0,0,18.4,7.2,228.8,1010,100,20.8,11,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T08:00:00,15.5,15.5,14.7,94.78,0,23.8,,0,0,18.7,7.8,209.8,1010,100,21.9,32.3,0.2,0,10,Overcast,cloudy,
Manchester,2022-07-19T09:00:00,15.9,15.9,14.8,92.79,0,23.8,,0,0,19.1,8.4,190.8,1010,100,23,53.7,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-19T10:00:00,16.4,16.4,14.9,90.84,0.3,23.8,rain,0,0,19.4,9,171.8,1010,100,24.1,75,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-19T11:00:00,16.5,16.5,14.7,89.11,0,23.8,,0,0,24.2,12.2,184.7,1009.7,100,23.7,111.3,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-19T12:00:00,16.6,16.6,14.4,87.41,0,23.8,,0,0,29,15.5,197.7,1009.3,100,23.3,147.7,0.6,1,10,Overcast,cloudy,
Manchester,2022-07-19T13:00:00,16.7,16.7,14.3,85.74,0.2,23.8,rain,0,0,33.8,18.7,210.6,1009,100,22.9,184,0.7,2,10,Overcast,cloudy,
Manchester,2022-07-19T14:00:00,16.1,16.1,14.1,87.93,0,19,,0,0,38.8,19.8,201.1,1008.3,100,23.3,140.7,0.5,1,10,Overcast,cloudy,
Manchester,2022-07-19T15:00:00,15.5,15.5,13.9,90.19,0,19,,0,0,43.7,20.9,191.5,1007.7,100,23.7,97.3,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-19T16:00:00,14.9,14.9,13.7,92.53,1.9,19,rain,0,0,48.6,22,182,1007,100,24.1,54,0.2,1,10,Overcast,cloudy,
Manchester,2022-07-19T17:00:00,15.6,15.6,14.1,90.98,0,19,,0,0,48.2,22.3,189,1006,100,23.9,73,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-19T18:00:00,16.3,16.3,14.5,89.48,0,19,,0,0,47.9,22.7,195.9,1005,100,23.6,92,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-19T19:00:00,17,17,15,88.01,0,19,,0,0,47.5,23,202.9,1004,100,23.4,111,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-19T20:00:00,16.8,16.8,15.3,90.48,0,9.5,,0,0,47.3,21.8,205.8,1004.3,100,21.6,76,0.3,1,10,Overcast,cloudy,
Manchester,2022-07-19T21:00:00,16.7,16.7,15.6,93.03,0,9.5,,0,0,47,20.6,208.6,1004.7,100,19.9,41,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-19T22:00:00,16.6,16.6,15.9,95.64,0.5,9.5,rain,0,0,46.8,19.4,211.5,1005,100,18.1,6,0,0,10,Overcast,cloudy,
Manchester,2022-07-19T23:00:00,16.4,16.4,15.6,94.62,0,9.5,,0,0,44.2,18.5,215.7,1005,98.6,20.1,4,0,0,10,Overcast,cloudy,
Manchester,2022-07-20T00:00:00,16.4,16.4,15.3,93.61,0,9.5,,0,0,41.5,17.5,220,1005,97.2,22.1,2,0,0,10,Overcast,cloudy,
Manchester,2022-07-20T01:00:00,16.3,16.3,15.1,92.61,0.5,9.5,rain,0,0,38.9,16.6,224.2,1005,95.8,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-20T02:00:00,16.1,16.1,15,93.4,0,19,,0,0,39.6,16.9,222.6,1004.7,97.2,22.6,0,,0,10,Overcast,cloudy,
Manchester,2022-07-20T03:00:00,15.9,15.9,15,94.19,0,19,,0,0,40.3,17.3,220.9,1004.3,98.5,21,0,,0,10,Overcast,cloudy,
Manchester,2022-07-20T04:00:00,15.8,15.8,15,95,0.8,19,rain,0,0,41,17.6,219.3,1004,99.9,19.5,0,,0,10,Overcast,cloudy,
Manchester,2022-07-20T05:00:00,15.4,15.4,14.2,92.56,0,19,,0,0,43.6,18.7,224.1,1004.3,77.7,21,13.3,0,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-20T06:00:00,14.9,14.9,13.4,90.16,0,19,,0,0,46.1,19.8,228.8,1004.7,55.5,22.6,26.7,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T07:00:00,14.6,14.6,12.6,87.8,0.5,19,rain,0,0,48.6,20.9,233.6,1005,33.3,24.1,40,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T08:00:00,15.4,15.4,11.4,76.89,0,14.3,,0,0,45.5,22.1,233.9,1005.3,22.4,24.1,137.7,0.5,1,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T09:00:00,16.2,16.2,10.2,67.31,0,14.3,,0,0,42.4,23.3,234.3,1005.7,11.4,24.1,235.3,0.8,2,10,Clear,clear-day,
Manchester,2022-07-20T10:00:00,17.1,17.1,9,58.9,0.2,14.3,rain,0,0,39.2,24.5,234.6,1006,0.5,24.1,333,1.2,3,10,Clear,clear-day,
Manchester,2022-07-20T11:00:00,17.8,17.8,8.6,54.74,0,14.3,,0,0,39.4,24.7,241.5,1006.3,12.9,24.1,481.7,1.7,5,10,Clear,clear-day,
Manchester,2022-07-20T12:00:00,18.6,18.6,8.2,50.89,0,14.3,,0,0,39.5,25,248.3,1006.7,25.2,24.1,630.3,2.3,6,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T13:00:00,19.4,19.4,7.9,47.32,0,14.3,,0,0,39.6,25.2,255.2,1007,37.6,24.1,779,2.8,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T14:00:00,19.5,19.5,7.6,46.19,0,14.3,,0,0,39.2,25.3,256,1007.3,35.9,24.1,786.7,2.8,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T15:00:00,19.6,19.6,7.4,45.08,0,14.3,,0,0,38.9,25.4,256.8,1007.7,34.3,24.1,794.3,2.9,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T16:00:00,19.8,19.8,7.2,44,0,14.3,,0,0,38.5,25.6,257.6,1008,32.6,24.1,802,2.9,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T17:00:00,19.3,19.3,7.6,46.76,0,14.3,,0,0,38.3,24.2,254.3,1008.3,22,24.1,695.7,2.5,7,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-20T18:00:00,18.8,18.8,8.1,49.7,0,14.3,,0,0,38,22.9,251,1008.7,11.5,24.1,589.3,2.1,6,10,Clear,clear-day,
Manchester,2022-07-20T19:00:00,18.4,18.4,8.6,52.82,0,14.3,,0,0,37.8,21.6,247.7,1009,0.9,24.1,483,1.7,5,10,Clear,clear-day,
Manchester,2022-07-20T20:00:00,17.4,17.4,8.6,56.25,0,14.3,,0,0,38.2,20.4,245.9,1009.7,2.3,24.1,350.3,1.2,4,10,Clear,clear-day,
Manchester,2022-07-20T21:00:00,16.4,16.4,8.6,59.93,0,14.3,,0,0,38.5,19.2,244,1010.3,3.6,24.1,217.7,0.8,2,10,Clear,clear-day,
Manchester,2022-07-20T22:00:00,15.4,15.4,8.6,63.89,0,14.3,,0,0,38.9,18,242.2,1011,5,24.1,85,0.3,0,10,Clear,clear-night,
Manchester,2022-07-20T23:00:00,14.9,14.9,8.8,67.03,0,14.3,,0,0,37.7,16.9,245.7,1011.7,34.4,24.1,56.7,0.2,0,10,Partially cloudy,partly-cloudy-night,
